id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
44418,Male,disloyal Customer,18,Business travel,Eco Plus,342,1,1,1,3,3,1,3,3,2,1,4,1,3,3,32,41,neutral or dissatisfied
95746,Male,Loyal Customer,47,Business travel,Business,3556,2,2,2,2,3,5,3,5,5,5,5,3,5,4,0,0,satisfied
41134,Female,disloyal Customer,27,Business travel,Eco,191,4,4,4,4,5,4,5,5,2,1,3,2,3,5,16,12,neutral or dissatisfied
3214,Female,Loyal Customer,67,Personal Travel,Eco Plus,693,3,1,3,1,5,1,2,1,1,3,1,1,1,4,100,91,neutral or dissatisfied
74101,Male,disloyal Customer,38,Business travel,Business,641,5,5,5,3,2,5,2,2,5,5,4,3,5,2,0,0,satisfied
106220,Female,disloyal Customer,20,Business travel,Eco,471,4,5,4,4,3,4,3,3,4,3,4,5,4,3,0,0,neutral or dissatisfied
88134,Female,Loyal Customer,60,Business travel,Business,3823,2,2,1,2,4,4,4,5,5,4,5,3,5,3,1,0,satisfied
64475,Male,disloyal Customer,23,Business travel,Business,282,4,5,4,1,4,4,4,4,3,3,5,3,4,4,9,1,satisfied
123812,Male,disloyal Customer,25,Business travel,Business,544,3,5,3,1,2,3,2,2,4,2,5,4,4,2,0,0,neutral or dissatisfied
88893,Female,Loyal Customer,38,Business travel,Business,2955,3,3,3,3,3,5,5,4,4,4,4,3,4,3,0,0,satisfied
31244,Female,Loyal Customer,40,Business travel,Business,2806,1,1,1,1,3,1,5,5,5,5,5,5,5,5,0,4,satisfied
97762,Male,Loyal Customer,19,Personal Travel,Eco,587,3,4,3,5,1,3,1,1,5,3,5,4,4,1,0,0,neutral or dissatisfied
59851,Female,Loyal Customer,61,Business travel,Business,2073,3,3,3,3,4,5,4,4,4,4,4,4,4,5,6,0,satisfied
25137,Male,Loyal Customer,44,Personal Travel,Eco,1249,3,4,3,3,5,3,5,5,5,2,3,4,4,5,25,6,neutral or dissatisfied
18412,Female,Loyal Customer,22,Personal Travel,Eco,284,3,5,3,1,3,3,3,3,4,5,5,3,5,3,34,35,neutral or dissatisfied
87192,Female,disloyal Customer,8,Business travel,Eco,946,2,2,2,2,3,2,3,3,1,5,3,4,3,3,2,0,neutral or dissatisfied
127062,Female,Loyal Customer,45,Business travel,Business,3947,3,4,4,4,3,4,4,3,3,3,3,4,3,3,25,16,neutral or dissatisfied
112169,Male,Loyal Customer,46,Personal Travel,Eco,895,4,5,4,1,1,4,1,1,2,1,3,3,5,1,40,25,satisfied
127798,Female,Loyal Customer,54,Business travel,Business,1634,3,2,5,2,4,4,4,3,3,3,3,3,3,1,90,77,neutral or dissatisfied
91778,Male,Loyal Customer,62,Personal Travel,Eco,588,2,1,1,2,1,1,1,1,1,4,3,2,3,1,0,0,neutral or dissatisfied
42609,Female,Loyal Customer,25,Business travel,Business,2533,5,5,5,5,2,2,2,2,5,1,2,1,3,2,0,0,satisfied
67482,Female,Loyal Customer,32,Personal Travel,Eco,641,3,4,3,2,2,3,2,2,4,5,4,5,4,2,0,0,neutral or dissatisfied
91108,Female,Loyal Customer,65,Personal Travel,Eco,581,4,4,4,2,4,4,4,1,1,4,1,4,1,5,1,3,neutral or dissatisfied
102318,Male,disloyal Customer,40,Business travel,Business,223,2,2,2,4,2,2,2,2,4,4,4,3,5,2,0,0,neutral or dissatisfied
51281,Female,Loyal Customer,30,Business travel,Eco Plus,326,0,0,0,5,2,0,2,2,4,1,3,4,5,2,0,0,satisfied
6528,Female,Loyal Customer,67,Personal Travel,Eco,599,3,1,3,2,1,1,2,3,3,3,3,2,3,1,0,0,neutral or dissatisfied
121232,Male,Loyal Customer,51,Business travel,Business,2075,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,0,satisfied
72478,Female,Loyal Customer,47,Business travel,Business,964,5,5,4,5,5,4,5,5,5,5,5,4,5,3,1,3,satisfied
122788,Female,Loyal Customer,38,Business travel,Eco,599,1,4,4,4,1,1,1,1,2,3,3,3,3,1,8,0,neutral or dissatisfied
5528,Male,Loyal Customer,54,Business travel,Business,3138,1,1,1,1,5,5,4,4,4,4,4,3,4,4,0,0,satisfied
107726,Female,Loyal Customer,57,Personal Travel,Eco,251,1,5,0,5,3,2,3,1,1,0,3,5,1,3,0,4,neutral or dissatisfied
72606,Male,Loyal Customer,13,Personal Travel,Eco,1119,1,5,1,3,2,1,2,2,3,4,4,5,5,2,0,0,neutral or dissatisfied
75522,Female,disloyal Customer,20,Business travel,Eco,337,4,0,4,3,4,4,4,4,3,5,4,4,5,4,0,0,satisfied
125687,Female,Loyal Customer,45,Business travel,Business,759,2,2,2,2,2,2,1,2,2,2,2,3,2,4,23,94,neutral or dissatisfied
79908,Female,Loyal Customer,51,Business travel,Business,2344,2,2,2,2,3,4,5,3,3,3,3,3,3,3,0,0,satisfied
117345,Male,disloyal Customer,25,Business travel,Business,296,0,0,0,3,2,0,2,2,4,4,4,5,5,2,0,0,satisfied
73465,Female,Loyal Customer,39,Personal Travel,Eco,1005,1,4,2,3,2,1,5,5,2,4,5,5,4,5,168,163,neutral or dissatisfied
95851,Female,Loyal Customer,46,Business travel,Business,580,3,3,3,3,3,5,4,4,4,4,4,3,4,5,18,16,satisfied
44992,Male,Loyal Customer,53,Business travel,Eco,359,1,3,3,3,1,1,1,1,1,2,3,4,4,1,0,0,neutral or dissatisfied
70631,Female,Loyal Customer,61,Personal Travel,Eco,1217,0,4,0,1,5,5,5,4,4,0,4,4,4,4,0,0,satisfied
13761,Female,Loyal Customer,61,Business travel,Eco Plus,384,4,5,5,5,3,3,2,4,4,4,4,3,4,5,96,102,satisfied
74968,Male,Loyal Customer,16,Personal Travel,Eco,2586,3,5,3,4,4,3,4,4,5,2,4,5,4,4,45,42,neutral or dissatisfied
12371,Female,Loyal Customer,44,Business travel,Business,2903,2,1,1,1,2,3,3,2,2,2,2,3,2,1,0,1,neutral or dissatisfied
8378,Female,Loyal Customer,17,Business travel,Business,3170,5,5,5,5,5,5,5,5,1,3,3,1,5,5,16,0,satisfied
82080,Female,Loyal Customer,50,Business travel,Eco,1276,2,2,2,2,4,2,3,2,2,2,2,1,2,1,35,49,neutral or dissatisfied
107972,Female,disloyal Customer,40,Business travel,Business,825,4,4,4,3,5,4,5,5,5,3,4,3,5,5,0,4,satisfied
101228,Male,Loyal Customer,47,Business travel,Business,2204,5,5,5,5,4,4,4,2,2,2,2,4,2,3,6,0,satisfied
85577,Female,Loyal Customer,80,Business travel,Business,3464,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0,satisfied
2717,Female,Loyal Customer,38,Personal Travel,Eco,562,5,3,5,3,4,5,4,4,1,1,3,4,3,4,0,0,satisfied
88529,Male,Loyal Customer,31,Personal Travel,Eco,404,5,1,5,3,3,5,3,3,4,2,4,4,4,3,0,0,satisfied
91613,Male,Loyal Customer,59,Business travel,Business,1199,4,2,2,2,5,4,4,4,4,4,4,3,4,1,0,15,neutral or dissatisfied
88865,Female,Loyal Customer,22,Business travel,Business,1968,4,4,4,4,4,4,4,4,1,2,3,4,4,4,0,0,neutral or dissatisfied
96960,Female,Loyal Customer,53,Business travel,Business,2560,5,5,5,5,5,4,5,3,3,3,3,3,3,3,0,3,satisfied
51191,Female,Loyal Customer,56,Business travel,Eco Plus,308,4,2,2,2,5,3,4,4,4,4,4,5,4,2,0,0,satisfied
9461,Female,Loyal Customer,48,Personal Travel,Eco,362,4,4,5,3,2,4,5,3,3,5,3,5,3,4,0,0,neutral or dissatisfied
66384,Male,disloyal Customer,38,Business travel,Business,1562,3,3,3,5,2,3,2,2,5,2,5,3,4,2,2,25,neutral or dissatisfied
41934,Male,Loyal Customer,64,Personal Travel,Eco,129,1,0,1,2,1,1,1,1,3,2,5,4,4,1,13,9,neutral or dissatisfied
25381,Male,Loyal Customer,67,Personal Travel,Eco,591,2,4,2,3,5,2,3,5,4,4,4,3,5,5,0,0,neutral or dissatisfied
14757,Female,Loyal Customer,62,Business travel,Business,3692,2,2,4,2,3,4,2,4,4,4,4,1,4,2,0,0,satisfied
94013,Male,Loyal Customer,57,Business travel,Business,1859,1,1,1,1,2,5,5,4,4,4,4,5,4,5,16,15,satisfied
80107,Female,disloyal Customer,27,Business travel,Eco,986,2,1,1,3,1,2,1,1,1,5,1,1,3,1,24,32,neutral or dissatisfied
23590,Female,disloyal Customer,25,Business travel,Eco,1024,1,1,1,3,5,1,5,5,1,4,4,1,4,5,13,11,neutral or dissatisfied
110384,Female,Loyal Customer,52,Business travel,Eco,919,3,4,4,4,3,2,2,3,3,3,3,1,3,1,85,72,neutral or dissatisfied
15069,Female,Loyal Customer,45,Business travel,Eco Plus,576,4,2,2,2,3,1,3,4,4,4,4,5,4,2,0,0,satisfied
17128,Female,disloyal Customer,23,Business travel,Eco,423,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6,13,neutral or dissatisfied
54060,Male,Loyal Customer,55,Business travel,Eco,1416,5,2,2,2,5,5,5,5,4,3,5,2,5,5,1,0,satisfied
129240,Male,Loyal Customer,53,Business travel,Business,1464,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
97165,Female,Loyal Customer,9,Personal Travel,Eco,715,4,4,4,3,1,4,1,1,5,4,4,4,4,1,11,4,satisfied
111696,Male,Loyal Customer,33,Business travel,Business,541,2,2,3,2,4,4,4,4,5,2,5,3,4,4,86,85,satisfied
1887,Male,disloyal Customer,64,Business travel,Business,293,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,0,neutral or dissatisfied
89086,Female,disloyal Customer,8,Business travel,Eco,2092,2,3,3,3,4,2,4,4,4,3,3,3,3,4,26,23,neutral or dissatisfied
35485,Male,Loyal Customer,34,Personal Travel,Eco,1053,4,4,4,1,3,4,3,3,3,2,5,3,5,3,34,15,neutral or dissatisfied
35719,Male,Loyal Customer,59,Personal Travel,Eco,2521,1,1,1,3,1,3,5,2,3,3,2,5,2,5,0,2,neutral or dissatisfied
85669,Female,Loyal Customer,13,Business travel,Business,2544,3,1,3,3,3,3,3,3,4,3,4,3,3,3,0,0,neutral or dissatisfied
1137,Male,Loyal Customer,44,Personal Travel,Eco,158,4,4,4,2,2,4,2,2,2,5,1,4,5,2,0,0,neutral or dissatisfied
8358,Male,Loyal Customer,54,Business travel,Business,1741,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,0,satisfied
17217,Male,Loyal Customer,36,Business travel,Business,2651,4,4,4,4,3,4,4,5,5,5,5,5,5,3,10,0,satisfied
44847,Female,Loyal Customer,11,Personal Travel,Eco,760,3,5,3,1,5,3,5,5,3,5,5,4,4,5,102,88,neutral or dissatisfied
96673,Female,Loyal Customer,32,Personal Travel,Eco,1036,1,5,1,2,5,1,5,5,5,5,5,5,4,5,12,9,neutral or dissatisfied
80152,Male,Loyal Customer,42,Business travel,Eco,2586,1,3,3,3,1,1,1,3,5,2,3,1,4,1,0,0,neutral or dissatisfied
82277,Female,disloyal Customer,27,Business travel,Eco,1081,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4,0,neutral or dissatisfied
123927,Male,Loyal Customer,33,Personal Travel,Eco,646,2,4,2,3,3,2,3,3,4,1,3,2,5,3,1,0,neutral or dissatisfied
115766,Female,Loyal Customer,28,Business travel,Business,308,1,3,3,3,1,1,1,1,3,3,3,3,3,1,0,0,neutral or dissatisfied
21134,Male,Loyal Customer,44,Personal Travel,Eco,227,4,5,0,1,2,0,2,2,3,4,4,5,5,2,0,0,satisfied
112062,Male,disloyal Customer,49,Business travel,Eco,1754,3,3,3,3,4,3,5,4,1,4,3,4,4,4,33,28,neutral or dissatisfied
28643,Male,Loyal Customer,59,Business travel,Business,2176,2,3,2,2,3,5,2,5,5,5,5,4,5,4,5,0,satisfied
108010,Male,disloyal Customer,20,Business travel,Business,271,0,0,0,1,1,0,1,1,5,4,4,4,4,1,0,0,satisfied
92145,Female,Loyal Customer,46,Business travel,Business,1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0,satisfied
115846,Male,Loyal Customer,36,Business travel,Eco,325,5,5,5,5,5,5,5,5,1,5,3,1,3,5,0,0,satisfied
99685,Female,Loyal Customer,62,Business travel,Business,3217,2,2,2,2,5,4,4,4,4,4,4,4,4,5,19,16,satisfied
112072,Male,Loyal Customer,59,Business travel,Business,1491,3,3,3,3,2,4,4,3,3,2,3,4,3,3,15,14,satisfied
119226,Female,Loyal Customer,29,Personal Travel,Eco,331,3,4,3,4,3,3,3,3,5,4,2,2,4,3,0,0,neutral or dissatisfied
115925,Female,disloyal Customer,41,Business travel,Business,371,2,2,2,1,1,2,1,1,4,4,2,1,1,1,35,30,neutral or dissatisfied
106552,Male,Loyal Customer,7,Personal Travel,Eco,727,1,5,1,3,4,1,4,4,4,1,1,5,4,4,0,0,neutral or dissatisfied
25126,Female,Loyal Customer,65,Personal Travel,Business,1249,3,5,3,2,4,4,4,3,3,3,3,4,3,5,40,44,neutral or dissatisfied
33426,Male,Loyal Customer,50,Business travel,Business,2614,2,2,2,2,5,4,4,2,4,4,2,4,2,4,0,9,satisfied
125844,Female,Loyal Customer,20,Business travel,Eco,951,2,3,3,3,2,2,4,2,3,5,3,1,4,2,57,41,neutral or dissatisfied
70328,Female,Loyal Customer,58,Business travel,Business,2498,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0,satisfied
88847,Female,Loyal Customer,45,Personal Travel,Eco Plus,545,2,5,2,2,4,1,1,2,2,2,4,4,2,3,14,20,neutral or dissatisfied
108398,Male,Loyal Customer,46,Personal Travel,Eco Plus,1838,1,5,1,3,5,1,5,5,3,2,5,4,5,5,0,0,neutral or dissatisfied
97316,Female,Loyal Customer,43,Business travel,Business,3724,3,3,3,3,4,4,5,5,5,5,5,4,5,3,19,7,satisfied
124811,Male,disloyal Customer,26,Business travel,Business,280,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0,6,neutral or dissatisfied
23012,Male,Loyal Customer,41,Business travel,Eco Plus,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0,satisfied
18088,Female,Loyal Customer,50,Personal Travel,Eco,488,3,5,3,1,3,4,5,5,5,3,5,5,5,3,0,0,neutral or dissatisfied
37982,Male,Loyal Customer,38,Personal Travel,Business,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0,neutral or dissatisfied
31332,Female,disloyal Customer,38,Business travel,Eco,1062,1,1,1,2,3,1,3,3,4,1,4,5,3,3,0,0,neutral or dissatisfied
97455,Female,Loyal Customer,55,Business travel,Business,2699,2,2,2,2,2,5,4,3,3,3,3,4,3,4,0,3,satisfied
28901,Female,Loyal Customer,49,Business travel,Business,679,1,1,1,1,2,5,4,4,4,4,4,2,4,1,51,71,satisfied
107606,Male,disloyal Customer,33,Business travel,Business,423,4,4,4,3,4,4,4,4,3,2,4,5,5,4,0,5,neutral or dissatisfied
53258,Female,Loyal Customer,57,Business travel,Business,4817,4,4,4,4,5,5,5,3,3,4,4,5,4,5,0,19,satisfied
14292,Female,Loyal Customer,35,Business travel,Business,3833,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0,3,satisfied
68232,Female,Loyal Customer,40,Business travel,Business,2559,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0,satisfied
51224,Female,disloyal Customer,37,Business travel,Eco Plus,373,4,4,4,4,3,4,3,3,4,4,1,1,1,3,0,0,neutral or dissatisfied
121386,Female,Loyal Customer,52,Personal Travel,Eco,2279,2,5,2,3,2,4,2,5,3,4,5,2,4,2,17,79,neutral or dissatisfied
31668,Male,Loyal Customer,41,Business travel,Eco,862,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0,satisfied
24628,Female,Loyal Customer,14,Personal Travel,Eco,666,3,3,3,2,3,1,1,4,2,1,5,1,4,1,243,251,neutral or dissatisfied
95876,Female,Loyal Customer,32,Business travel,Business,759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0,satisfied
62793,Male,Loyal Customer,11,Personal Travel,Eco,2338,2,4,2,3,2,1,1,3,2,4,5,1,4,1,152,151,neutral or dissatisfied
83516,Male,Loyal Customer,12,Personal Travel,Eco,946,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0,0,neutral or dissatisfied
13221,Male,Loyal Customer,41,Business travel,Eco,772,4,3,3,3,4,4,4,4,2,1,4,4,3,4,0,0,satisfied
100404,Female,disloyal Customer,45,Business travel,Business,1011,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0,0,neutral or dissatisfied
121453,Male,disloyal Customer,21,Business travel,Eco,257,2,0,2,4,5,2,1,5,1,5,1,4,5,5,0,1,neutral or dissatisfied
21454,Female,Loyal Customer,31,Business travel,Eco,164,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0,0,neutral or dissatisfied
15937,Male,Loyal Customer,38,Business travel,Eco,166,4,3,2,3,4,4,4,4,5,5,4,4,5,4,17,17,satisfied
70105,Male,Loyal Customer,40,Business travel,Business,2280,4,4,4,4,3,5,5,5,5,5,5,4,5,5,19,38,satisfied
47540,Male,Loyal Customer,13,Personal Travel,Eco,590,5,4,5,2,5,5,5,5,4,4,4,4,4,5,0,0,satisfied
57561,Female,Loyal Customer,44,Business travel,Business,1597,2,2,2,2,3,4,4,2,2,2,2,5,2,4,0,5,satisfied
124103,Female,Loyal Customer,66,Business travel,Business,2264,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0,0,neutral or dissatisfied
125736,Female,Loyal Customer,30,Business travel,Eco Plus,814,5,5,5,5,5,5,5,5,3,2,1,2,3,5,0,0,satisfied
93362,Male,Loyal Customer,44,Personal Travel,Eco,1024,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2,0,neutral or dissatisfied
95429,Female,Loyal Customer,53,Business travel,Business,3276,0,5,0,4,4,5,4,3,3,3,3,5,3,5,0,0,satisfied
106943,Female,Loyal Customer,37,Business travel,Business,2567,2,2,4,2,4,4,4,5,5,5,5,3,5,5,0,12,satisfied
100691,Female,Loyal Customer,39,Personal Travel,Eco,889,2,5,2,3,3,2,3,3,3,3,4,3,4,3,38,30,neutral or dissatisfied
119948,Male,disloyal Customer,29,Business travel,Business,1009,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0,0,neutral or dissatisfied
15778,Male,Loyal Customer,38,Business travel,Eco,198,4,5,5,5,4,4,4,4,3,4,4,4,3,4,42,65,neutral or dissatisfied
68342,Male,Loyal Customer,59,Business travel,Business,1598,3,3,3,3,4,3,4,5,5,5,5,3,5,5,0,0,satisfied
24665,Male,Loyal Customer,19,Personal Travel,Eco,873,1,0,1,3,4,1,4,4,3,4,4,3,5,4,57,65,neutral or dissatisfied
81029,Female,Loyal Customer,39,Business travel,Business,1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4,satisfied
70371,Male,Loyal Customer,22,Personal Travel,Eco,1145,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,10,neutral or dissatisfied
1386,Male,Loyal Customer,50,Personal Travel,Eco Plus,282,0,4,0,5,4,0,3,4,4,4,4,3,4,4,18,10,satisfied
35225,Male,Loyal Customer,22,Business travel,Eco,1076,5,1,1,1,5,5,5,5,3,1,2,2,1,5,47,62,satisfied
86204,Male,Loyal Customer,56,Business travel,Business,3927,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,1,satisfied
126370,Male,Loyal Customer,39,Personal Travel,Eco,507,3,5,4,2,4,4,4,4,5,5,4,3,5,4,0,0,neutral or dissatisfied
116184,Male,Loyal Customer,29,Personal Travel,Eco,325,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0,0,satisfied
89613,Male,Loyal Customer,42,Business travel,Business,3404,5,5,5,5,3,5,4,5,5,5,5,3,5,3,8,0,satisfied
99020,Male,Loyal Customer,56,Business travel,Business,2387,4,4,4,4,2,5,4,3,3,4,3,4,3,3,33,21,satisfied
18463,Male,Loyal Customer,27,Business travel,Business,192,3,3,3,3,4,4,3,4,2,3,2,1,3,4,0,1,satisfied
96637,Female,disloyal Customer,21,Business travel,Eco,972,2,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0,neutral or dissatisfied
114678,Female,Loyal Customer,42,Business travel,Business,362,1,1,1,1,4,5,4,5,5,4,5,4,5,5,0,17,satisfied
97639,Female,Loyal Customer,48,Business travel,Business,1587,1,1,1,1,5,4,5,4,4,4,4,4,4,3,60,68,satisfied
75061,Male,Loyal Customer,53,Business travel,Business,2611,4,5,4,4,4,3,5,4,4,4,4,3,4,4,0,0,satisfied
51744,Female,Loyal Customer,64,Personal Travel,Eco,651,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0,0,neutral or dissatisfied
44413,Female,Loyal Customer,49,Personal Travel,Eco,342,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0,0,neutral or dissatisfied
2389,Female,Loyal Customer,49,Business travel,Business,1625,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0,4,satisfied
105062,Male,Loyal Customer,23,Personal Travel,Eco Plus,361,2,4,3,2,3,3,3,3,5,5,4,4,5,3,0,0,neutral or dissatisfied
91464,Male,Loyal Customer,50,Business travel,Business,3511,3,5,3,5,1,1,1,3,3,3,3,4,3,3,0,29,neutral or dissatisfied
55721,Male,Loyal Customer,51,Personal Travel,Eco Plus,927,1,4,1,3,2,1,5,2,3,5,4,4,4,2,0,0,neutral or dissatisfied
65726,Male,Loyal Customer,34,Business travel,Business,3666,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0,satisfied
8473,Female,Loyal Customer,49,Business travel,Business,1187,1,1,1,1,3,5,4,3,3,3,3,4,3,3,33,40,satisfied
13488,Female,Loyal Customer,56,Business travel,Eco,106,5,2,2,2,4,1,2,5,5,5,5,4,5,3,11,4,satisfied
58611,Male,Loyal Customer,46,Business travel,Business,235,2,2,2,2,3,5,4,4,4,4,4,3,4,3,24,24,satisfied
39607,Male,Loyal Customer,25,Personal Travel,Eco,965,2,5,2,1,2,2,2,2,4,4,4,4,5,2,0,0,neutral or dissatisfied
41704,Female,Loyal Customer,68,Personal Travel,Eco Plus,936,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0,0,neutral or dissatisfied
126579,Female,Loyal Customer,10,Personal Travel,Eco,1558,2,4,2,2,1,2,1,1,3,2,3,4,4,1,91,93,neutral or dissatisfied
44232,Female,Loyal Customer,44,Business travel,Eco,222,4,1,1,1,2,5,5,3,3,4,3,4,3,3,0,0,satisfied
44021,Male,Loyal Customer,61,Personal Travel,Business,680,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2,0,neutral or dissatisfied
67502,Female,Loyal Customer,18,Personal Travel,Eco Plus,641,3,4,3,1,4,3,1,4,2,1,1,2,4,4,13,1,neutral or dissatisfied
